facility_id,month_year,ndc11,rb_spend,rb_facility_state,rb_facility_zip3,rb_facility_city,rb_vendor_name
662105,2024-10,63323087010,92.43,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-05,63323062610,104.0,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-06,63323062610,26.0,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-07,63323062610,26.0,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-08,63323062610,155.62,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-09,63323062610,154.67000000000002,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-10,63323062610,206.48,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-11,63323062610,51.62,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662105,2025-12,63323062610,103.24,CA,928,ORANGE,AmerisourceBergen Drug Corporation
662945,2024-04,00338000404,44.57,WA,980,KIRKLAND,McKesson
662945,2024-05,00338000404,44.57,WA,980,KIRKLAND,McKesson
662945,2024-08,00338000404,44.57,WA,980,KIRKLAND,McKesson
662945,2024-11,00338000404,44.57,WA,980,KIRKLAND,McKesson
662945,2025-04,00338000404,44.57,WA,980,KIRKLAND,McKesson
662945,2025-07,00338000404,44.57,WA,980,KIRKLAND,McKesson
663079,2024-12,63323068610,0.0,KY,420,BENTON,Cardinal Health
663079,2025-10,65219014210,97.88,KY,420,BENTON,Cardinal Health
663079,2025-12,65219014210,97.88,KY,420,BENTON,Cardinal Health
663308,2024-03,63323068310,47.5,NC,283,LAURINBURG,McKesson
663308,2024-05,65219015310,87.05,NC,283,LAURINBURG,McKesson
663308,2024-07,65219015310,87.03,NC,283,LAURINBURG,McKesson
663416,2024-10,65219047410,547.2,WI,531,FRANKLIN,McKesson
663416,2025-04,63323087010,72.89,WI,531,FRANKLIN,McKesson
663416,2025-04,65219047410,0.0,WI,531,FRANKLIN,McKesson
663416,2025-05,65219047410,255.96,WI,531,FRANKLIN,Cardinal Health
663418,2024-02,00338000404,145.68,MS,393,WAYNESBORO,McKesson
663418,2025-10,00338000404,46.85,MS,393,WAYNESBORO,McKesson
667359,2024-09,00338000404,378.9,PR,009,GUAYNABO,Drogueria Betances
667523,2024-01,00338000404,356.28,NY,109,MIDDLETOWN,Henry Schein
667523,2024-02,00338000404,242.88,NY,109,MIDDLETOWN,Henry Schein
667523,2024-03,00338000404,480.96000000000004,NY,109,MIDDLETOWN,Henry Schein
667523,2024-04,00338000404,357.12,NY,109,MIDDLETOWN,Henry Schein
667523,2024-05,00338000404,238.08,NY,109,MIDDLETOWN,Henry Schein
667523,2024-06,00338000404,119.04,NY,109,MIDDLETOWN,Henry Schein
667523,2024-08,00338000404,238.08,NY,109,MIDDLETOWN,Henry Schein
667523,2024-09,00338000404,357.12,NY,109,MIDDLETOWN,Henry Schein
667523,2024-10,00338000404,59.52,NY,109,MIDDLETOWN,Henry Schein
667523,2024-11,00338000404,50.6,NY,109,MIDDLETOWN,Henry Schein
667523,2024-12,00338000404,101.2,NY,109,MIDDLETOWN,Henry Schein
667523,2025-01,00338000404,110.68,NY,109,MIDDLETOWN,Henry Schein
667523,2025-02,00338000404,111.56,NY,109,MIDDLETOWN,Henry Schein
667523,2025-03,00338000404,106.44,NY,109,MIDDLETOWN,Henry Schein
667523,2025-04,00338000404,60.36,NY,109,MIDDLETOWN,Henry Schein
667523,2025-05,00338000404,181.07999999999998,NY,109,MIDDLETOWN,Henry Schein
667523,2025-06,00338000404,181.07999999999998,NY,109,MIDDLETOWN,Henry Schein
667523,2025-07,00338000404,543.24,NY,109,MIDDLETOWN,Henry Schein
667523,2025-08,00338000404,543.24,NY,109,MIDDLETOWN,Henry Schein
667523,2025-09,00338000404,543.24,NY,109,MIDDLETOWN,Henry Schein
667523,2025-10,00338000404,327.40000000000003,NY,109,MIDDLETOWN,Henry Schein
667523,2025-11,00338000404,301.8,NY,109,MIDDLETOWN,Henry Schein
667523,2025-12,00338000404,482.88,NY,109,MIDDLETOWN,Henry Schein
667640,2024-01,63323053075,70.69,KY,402,LOUISVILLE,Cardinal Health
667640,2024-02,63323053075,70.69,KY,402,LOUISVILLE,Cardinal Health
667640,2024-03,00338000404,187.08,KY,402,LOUISVILLE,Cardinal Health
667640,2024-04,00338000404,62.36,KY,402,LOUISVILLE,Cardinal Health
667640,2024-06,00338000404,47.06,KY,402,LOUISVILLE,Cardinal Health
667640,2024-08,63323053075,290.18,KY,402,LOUISVILLE,Cardinal Health
667640,2024-12,63323053075,0.0,KY,402,LOUISVILLE,Cardinal Health
667640,2025-02,65219022225,0.0,KY,402,LOUISVILLE,Cardinal Health
667640,2025-03,00338000404,48.4,KY,402,LOUISVILLE,Cardinal Health
667640,2025-03,65219046210,39.39,KY,402,LOUISVILLE,Cardinal Health
667640,2025-04,00338000404,96.8,KY,402,LOUISVILLE,Cardinal Health
667640,2025-04,63323086910,0.0,KY,402,LOUISVILLE,Cardinal Health
667640,2025-05,00338000404,48.4,KY,402,LOUISVILLE,Cardinal Health
667640,2025-05,65219045830,503.68,KY,402,LOUISVILLE,Cardinal Health
667640,2025-07,00338000404,145.2,KY,402,LOUISVILLE,Cardinal Health
667640,2025-07,63323062610,56.82,KY,402,LOUISVILLE,Cardinal Health
667640,2025-08,00338000404,0.0,KY,402,LOUISVILLE,Cardinal Health
667640,2025-08,63323053075,71.57,KY,402,LOUISVILLE,Cardinal Health
667640,2025-09,00338000404,145.2,KY,402,LOUISVILLE,Cardinal Health
667640,2025-10,00338000404,193.6,KY,402,LOUISVILLE,Cardinal Health
667640,2025-10,63323053075,71.57,KY,402,LOUISVILLE,Cardinal Health
667640,2025-11,00338000404,96.8,KY,402,LOUISVILLE,Cardinal Health
667640,2025-12,00338000404,97.24,KY,402,LOUISVILLE,Cardinal Health
667640,2025-12,63323053075,143.14,KY,402,LOUISVILLE,Cardinal Health
667853,2024-01,00338000404,355.84,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-01,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-01,65219025810,1807.92,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-01,65219038910,513.8,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-02,00338000404,306.84000000000003,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-02,63323053075,88.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-02,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-02,65219025810,1355.49,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-03,00338000404,409.12,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-03,63323053075,264.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-03,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-03,63323082476,570.24,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-03,65219025810,1355.49,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-04,00338000404,357.98,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-04,63323053075,176.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-04,63323082475,443.52,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-05,00338000404,153.42000000000002,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-05,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-06,63323053075,264.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-06,63323082475,1441.44,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-07,00338000404,204.56,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-07,63323053075,88.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-07,63323068310,86.68,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-07,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-08,63323082475,332.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-09,00338000404,102.28,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-09,63323068310,86.96,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-09,63323082475,776.16,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-09,65219025810,2265.85,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-10,63323053075,264.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-11,65219025810,451.68,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-12,00338000404,102.28,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2024-12,65219025810,1355.04,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-01,00338000404,102.28,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-01,65219025810,2258.4,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-02,00338000404,103.08,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-02,63323053075,46.2,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-02,63323082475,0.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-03,00338000404,309.24,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-03,63323053075,231.00000000000003,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-03,65219011810,0.0,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-03,65219025810,838.06,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-04,00338000404,309.24,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-04,63323053075,46.2,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-05,00338000404,309.24,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-05,63323017876,617.76,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-05,63323053075,138.60000000000002,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-05,63323082475,138.6,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-06,00338000404,1133.88,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-06,63323017876,240.24,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-06,63323053075,92.4,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-06,63323082475,415.79999999999995,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-07,00338000404,876.18,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-07,63323017876,274.56,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-07,63323068810,198.4,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-07,63323082475,138.6,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-08,00338000404,979.26,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-08,63323053075,46.2,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-08,63323082475,323.4,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-09,00338000404,721.56,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-09,63323017876,137.28,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-09,63323053075,92.4,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-09,63323068310,166.8,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-10,00338000404,1030.8,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-10,63323053075,138.60000000000002,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-11,00338000404,824.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-11,63323053075,46.2,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-12,00338000404,824.64,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
667853,2025-12,63323082475,138.6,FL,321,DAYTONA BEACH,AmerisourceBergen Drug Corporation
668152,2024-04,65219047220,80.0,PA,167,BRADFORD,McKesson
668178,2024-02,63323062625,72.4,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-05,63323082474,67.48,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-06,65219047220,105.54,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,00338000404,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,63323017876,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,63323053075,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219011810,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219022225,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219022450,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219047030,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219047220,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219047410,251.7,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-10,65219047910,37.74,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-11,63323082476,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-11,63323086910,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2024-11,65219047910,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-01,63323068810,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-02,63323062610,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-02,63323068310,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-02,63323068810,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-02,63323086910,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-03,63323062610,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-03,63323068310,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-03,63323082476,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-03,63323086910,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-03,63323087074,0.0,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-04,63323086910,137.72,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-05,63323062610,113.64,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-05,63323087074,50.44,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-10,63323082474,69.05,TX,750,FLOWER MOUND,Cardinal Health
668178,2025-12,63323062610,86.43,TX,750,FLOWER MOUND,Cardinal Health
668739,2024-01,00338000404,44.48,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668739,2024-01,63323053075,46.2,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668739,2024-01,63323068310,-21.74,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668739,2024-01,63323068810,159.48,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668739,2024-01,63323082476,25.85,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668739,2024-01,65219047220,42.34,CA,925,MURRIETA,AmerisourceBergen Drug Corporation
668994,2024-08,65219047910,61.43,FL,333,FORT LAUDERDALE,AmerisourceBergen Drug Corporation
669170,2024-02,00338000404,48.56,MA,015,SHREWSBURY,McKesson
669184,2024-05,00338000404,50.16,TX,752,DALLAS,Henry Schein
669184,2025-05,00338000404,19.84,TX,752,DALLAS,Henry Schein
669184,2025-08,00338000404,4.02,TX,752,DALLAS,Henry Schein
669184,2025-10,00338000404,12.06,TX,752,DALLAS,Henry Schein
669843,2024-01,00338000404,22.73,NH,033,CONCORD,McKesson
669843,2024-04,00338000404,23.4,NH,033,CONCORD,McKesson
669843,2024-06,65219015310,86.82,NH,033,CONCORD,McKesson
669843,2024-07,65219015310,173.64,NH,033,CONCORD,McKesson
669843,2024-10,65219047220,42.62,NH,033,CONCORD,McKesson
669843,2025-02,65219015310,94.1,NH,033,CONCORD,McKesson
669843,2025-03,65219011910,94.1,NH,033,CONCORD,McKesson
669843,2025-03,65219015310,94.1,NH,033,CONCORD,McKesson
669843,2025-04,65219014810,94.1,NH,033,CONCORD,McKesson
669843,2025-05,65219014810,188.2,NH,033,CONCORD,McKesson
669843,2025-06,63323066910,0.0,NH,033,CONCORD,McKesson
669843,2025-07,63323066910,0.0,NH,033,CONCORD,McKesson
669843,2025-09,65219014610,94.1,NH,033,CONCORD,McKesson
669854,2024-02,00338000404,174.03,NM,871,RIO RANCHO,McKesson
669854,2024-07,00338000404,232.38,NM,871,RIO RANCHO,McKesson
669854,2024-10,00338000404,57.21,NM,871,RIO RANCHO,McKesson
669854,2024-11,00338000404,114.42,NM,871,RIO RANCHO,McKesson
669854,2025-03,00338000404,57.18,NM,871,RIO RANCHO,McKesson
669854,2025-05,00338000404,57.18,NM,871,RIO RANCHO,McKesson
669854,2025-07,00338000404,38.12,NM,871,RIO RANCHO,McKesson
669854,2025-09,00338000404,57.18,NM,871,RIO RANCHO,McKesson
669854,2025-11,00338000404,57.18,NM,871,RIO RANCHO,McKesson
670100,2024-08,65219047220,52.77,FL,346,HUDSON,Cardinal Health
670280,2024-01,63323053075,43.58,PR,006,MANATI,Cardinal Health P.R.
670280,2024-08,63323017876,52.5,PR,006,MANATI,Cesar Castillo
670295,2025-09,63323082476,23.5,OH,450,HAMILTON,AmerisourceBergen Drug Corporation
670295,2025-11,63323086910,28.2,OH,450,HAMILTON,AmerisourceBergen Drug Corporation
670295,2025-12,63323082476,23.5,OH,450,HAMILTON,AmerisourceBergen Drug Corporation
670295,2025-12,63323086910,112.8,OH,450,HAMILTON,AmerisourceBergen Drug Corporation
670357,2024-08,00338000404,49.2,TX,750,PLANO,Henry Schein
670357,2024-10,00338000404,49.2,TX,750,PLANO,Henry Schein
670584,2025-06,65219046850,182.99,VA,234,SUFFOLK,Cardinal Health
670584,2025-06,65219047220,52.61,VA,234,SUFFOLK,Cardinal Health
670700,2024-05,65219047410,83.9,VA,231,WILLIAMSBURG,Cardinal Health
670700,2024-10,65219023825,0.0,VA,231,WILLIAMSBURG,Cardinal Health
670700,2024-11,65219023825,0.0,VA,231,WILLIAMSBURG,Cardinal Health
670700,2025-01,65219046850,0.0,VA,231,WILLIAMSBURG,Cardinal Health
670700,2025-02,65219023825,106.05,VA,231,WILLIAMSBURG,Cardinal Health
670700,2025-04,65219047410,213.3,VA,231,WILLIAMSBURG,Cardinal Health
670700,2025-05,65219047410,85.32,VA,231,WILLIAMSBURG,Cardinal Health
670702,2024-07,65219047030,168.44,VA,230,GLOUCESTER,Cardinal Health
670702,2024-08,65219047220,105.54,VA,230,GLOUCESTER,Cardinal Health
670702,2024-10,65219047410,0.0,VA,230,GLOUCESTER,Cardinal Health
670702,2025-01,65219047030,0.0,VA,230,GLOUCESTER,Cardinal Health
670702,2025-02,65219022225,0.0,VA,230,GLOUCESTER,Cardinal Health
670702,2025-05,65219047030,259.65,VA,230,GLOUCESTER,Cardinal Health
670702,2025-06,65219046850,182.99,VA,230,GLOUCESTER,Cardinal Health
670710,2025-05,65219047030,86.55,VA,234,VIRGINIA BEACH,Cardinal Health
671003,2025-03,63323087010,104.14,WI,530,SUMMIT,McKesson
671003,2025-05,63323053075,38.78,WI,530,SUMMIT,McKesson
671003,2025-09,63323053075,38.78,WI,530,SUMMIT,McKesson
671003,2025-11,65219046020,46.2,WI,530,SUMMIT,AmerisourceBergen Drug Corporation
671004,2024-07,00338000404,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-09,63323017876,144.10000000000002,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-09,63323068610,67.44,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-09,63323068810,80.36,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-10,63323017876,-28.82,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-10,63323068610,33.72,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-10,63323068810,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-11,63323017876,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-11,63323068810,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-12,63323017876,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2024-12,63323068810,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-02,63323017876,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-03,63323017876,0.0,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-04,63323017876,115.08,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-05,63323053075,38.73,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-06,63323068610,100.97999999999999,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-07,63323017876,143.85,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-07,63323068610,370.1299999999999,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-08,63323017876,115.32,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-08,63323068610,202.12,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-09,63323017876,259.46999999999997,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-09,63323068610,336.6,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-10,63323017876,57.66,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-10,63323068610,67.24000000000001,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-11,63323017876,114.72,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671004,2025-12,63323017876,258.12,FL,335,LUTZ,AmerisourceBergen Drug Corporation
671091,2024-01,00338000404,179.04,NY,103,STATEN ISLAND,Henry Schein
671091,2024-02,00338000404,98.64,NY,103,STATEN ISLAND,Henry Schein
671091,2024-03,00338000404,246.6,NY,103,STATEN ISLAND,Henry Schein
671091,2024-04,00338000404,197.28,NY,103,STATEN ISLAND,Henry Schein
671091,2024-05,00338000404,147.96,NY,103,STATEN ISLAND,Henry Schein
671091,2024-06,00338000404,197.28,NY,103,STATEN ISLAND,Henry Schein
671091,2024-07,00338000404,246.60000000000002,NY,103,STATEN ISLAND,Henry Schein
671091,2024-08,00338000404,295.92,NY,103,STATEN ISLAND,Henry Schein
671091,2024-09,00338000404,197.28,NY,103,STATEN ISLAND,Henry Schein
671091,2024-10,00338000404,53.43,NY,103,STATEN ISLAND,Henry Schein
671091,2024-11,00338000404,4.11,NY,103,STATEN ISLAND,Henry Schein
671091,2025-01,00338000404,82.2,NY,103,STATEN ISLAND,Henry Schein
671091,2025-02,00338000404,82.8,NY,103,STATEN ISLAND,Henry Schein
671091,2025-03,00338000404,132.48,NY,103,STATEN ISLAND,Henry Schein
671091,2025-04,00338000404,149.04,NY,103,STATEN ISLAND,Henry Schein
671091,2025-05,00338000404,149.04,NY,103,STATEN ISLAND,Henry Schein
671091,2025-06,00338000404,248.39999999999998,NY,103,STATEN ISLAND,Henry Schein
671091,2025-07,00338000404,149.04,NY,103,STATEN ISLAND,Henry Schein
671091,2025-08,00338000404,99.36,NY,103,STATEN ISLAND,Henry Schein
671091,2025-09,00338000404,99.36,NY,103,STATEN ISLAND,Henry Schein
671091,2025-10,00338000404,99.36,NY,103,STATEN ISLAND,Henry Schein
671091,2025-11,00338000404,99.36,NY,103,STATEN ISLAND,Henry Schein
671091,2025-12,00338000404,49.68,NY,103,STATEN ISLAND,Henry Schein
671265,2025-06,63323086974,79.0,FL,334,WEST PALM BEACH,McKesson
671351,2024-02,63323082475,44.52,OH,440,CONCORD TWP,Cardinal Health
671351,2024-03,65219014410,141.26,OH,440,CONCORD TWP,Cardinal Health
671351,2024-10,63323068310,0.0,OH,440,CONCORD TWP,Cardinal Health
671351,2024-10,65219014410,58.48,OH,440,CONCORD TWP,Cardinal Health
671351,2024-10,65219047030,0.0,OH,440,CONCORD TWP,Cardinal Health
671351,2024-12,63323066910,0.0,OH,440,CONCORD TWP,Cardinal Health
671351,2024-12,63323068810,0.0,OH,440,CONCORD TWP,Cardinal Health
671351,2025-01,63323066910,38.69,OH,440,CONCORD TWP,Cardinal Health
671351,2025-05,65219045830,110.72,OH,440,CONCORD TWP,McKesson
671351,2025-05,65219046020,38.95,OH,440,CONCORD TWP,McKesson
671351,2025-10,65219045830,55.36,OH,440,CONCORD TWP,McKesson
671532,2024-03,00338000404,68.88,CA,949,GREENBRAE,Henry Schein
671532,2024-05,00338000404,68.88,CA,949,GREENBRAE,Henry Schein
671532,2024-07,63323053075,74.4,CA,949,GREENBRAE,Cardinal Health
671532,2024-10,00338000404,2.87,CA,949,GREENBRAE,Henry Schein
671729,2024-01,00338000404,42.28,OR,972,PORTLAND,McKesson
671729,2024-03,00338000404,48.62,OR,972,PORTLAND,McKesson
671729,2024-04,00338000404,145.85999999999999,OR,972,PORTLAND,McKesson
671729,2024-05,00338000404,145.85999999999999,OR,972,PORTLAND,McKesson
671729,2024-11,00338000404,48.62,OR,972,PORTLAND,McKesson
671729,2024-12,00338000404,0.0,OR,972,PORTLAND,McKesson
671729,2025-01,00338000404,0.0,OR,972,PORTLAND,McKesson
671729,2025-03,00338000404,49.0,OR,972,PORTLAND,McKesson
671731,2024-01,00338000404,145.68,MI,486,MIDLAND,McKesson
671731,2024-02,00338000404,97.12,MI,486,MIDLAND,McKesson
671731,2024-03,00338000404,97.12,MI,486,MIDLAND,McKesson
671731,2024-04,00338000404,194.24,MI,486,MIDLAND,McKesson
671731,2024-05,00338000404,145.68,MI,486,MIDLAND,McKesson
671731,2024-07,00338000404,97.12,MI,486,MIDLAND,McKesson
671731,2024-12,00338000404,0.0,MI,486,MIDLAND,McKesson
671731,2025-02,63323087374,158.0,MI,486,MIDLAND,McKesson
671731,2025-04,00338000404,48.56,MI,486,MIDLAND,McKesson
671731,2025-06,65219046210,0.0,MI,486,MIDLAND,McKesson
671731,2025-06,65219047910,0.0,MI,486,MIDLAND,McKesson
671772,2024-10,00338000404,216.32,GA,300,NORCROSS,Smith (Spart.)
671937,2025-01,65219022450,0.0,MS,396,MEADVILLE,Cardinal Health
671937,2025-04,65219022450,113.88,MS,396,MEADVILLE,Cardinal Health
671937,2025-06,65219022450,-85.41,MS,396,MEADVILLE,Cardinal Health
673065,2025-06,00338000404,16.36,IN,464,GARY,Henry Schein
673290,2024-04,63323062610,45.6,TX,785,WESLACO,AmerisourceBergen Drug Corporation
673290,2024-07,65219047910,105.0,TX,785,WESLACO,AmerisourceBergen Drug Corporation
673290,2024-08,00338000404,47.59,TX,785,WESLACO,AmerisourceBergen Drug Corporation
673290,2024-12,63323062610,0.0,TX,785,WESLACO,AmerisourceBergen Drug Corporation
673290,2024-12,65219047910,0.0,TX,785,WESLACO,AmerisourceBergen Drug Corporation
